cell_id,species,dendrite_type,line_name,layer,evr1,evr2,c0,c1,gamma,alpha_1,alpha_2,alpha_3,alpha_4,alpha_5,alpha_6,alpha_7,alpha_8,beta_1,beta_2,beta_3,beta_4,beta_5,beta_6,beta_7,beta_8,poly_coeff_0,poly_coeff_1,g_b,max_current,max_firing_rate,cell_class,ei_type
587064346,Mouse,aspiny,Chat-IRES-Cre-neo,2/3,0.7668550366838086,0.8241404672086146,-0.17757675777842336,0.016301075782065622,0.12565725024741992,8.009069442749023,0.009666617959737778,0.009203417226672173,0.009176778607070446,0.009279889985918999,0.009467137977480888,0.009503576904535294,0.009430279023945332,-0.01526479423046112,-0.01605665311217308,-0.01756095141172409,-0.02681267447769642,-0.013004578649997711,-0.00945270899683237,-0.007850613445043564,-0.007185697089880705,-0.02920951507985592,1.6638544797897339,30.158714294433594,169.8300018310547,0.12565725024741992,Other (Mouse),Inhibitory
480183339,Mouse,aspiny,Sst-IRES-Cre,4,0.7443744093557786,0.7203256171573184,-0.73348942180642,0.01277260672688049,0.14149669258556102,8.028031349182129,0.2975328266620636,0.4039536118507385,0.3011792004108429,0.14762812852859497,-0.002657017670571804,-0.02058328129351139,0.025298893451690674,0.011843163520097733,0.673586368560791,0.0859120562672615,-0.5073971748352051,-0.6277115941047668,-0.4314477741718292,-0.23855042457580566,-0.07008527964353561,-0.000272682256763801,1.383984088897705,109.99590301513672,149.96249389648438,0.14149669258556102,Inhibitory (Mouse),Inhibitory
396608557,Mouse,aspiny,Pvalb-IRES-Cre,5,0.9456095726511973,0.9675783105195284,-0.5411868533495878,0.005977728767918788,0.2619737732814821,7.9855804443359375,-0.011217816732823849,-0.00559987872838974,-0.001886475714854896,-0.0009348856983706355,0.0016356752021238208,0.00022106015239842236,-0.013607700355350971,-0.22654813528060913,-0.21251630783081055,-0.1657285988330841,-0.11949325352907181,-0.07715572416782379,-0.03552336245775223,0.003795875236392021,0.029039841145277023,0.3426295220851898,1.4462648630142212,189.48544311523438,349.9125061035156,0.2619737732814821,Inhibitory (Mouse),Inhibitory
325919795,Mouse,spiny,Rbp4-Cre_KL100,6a,0.6423152243994499,0.687251887915762,-0.8970364320736146,0.07643320141979675,0.055184435627258985,8.211238861083984,0.3093965947628021,0.3607732355594635,0.33686402440071106,0.2735035717487335,0.19095398485660553,0.14362114667892456,0.11659437417984009,0.1456931233406067,-0.23431618511676788,0.06761443614959717,0.007465967442840338,-0.26633569598197937,-0.5104936957359314,-0.5717000365257263,-0.5669262409210205,0.10374370962381363,3.810338258743286,170.4050750732422,189.95249938964844,0.055184435627258985,Excitatory (Mouse),Excitatory
554443833,Mouse,aspiny,Nkx2-1-CreERT2,6b,0.8083987770260493,0.8293536559661915,-0.6236795442379833,0.0813409399867386,0.051735037968344284,8.089130401611328,0.09277679771184921,0.13561901450157166,0.1567779779434204,0.1374845951795578,0.0868387520313263,0.06515661627054214,0.056259606033563614,0.1710602194070816,-0.889957070350647,-0.5841219425201416,-0.3293440341949463,-0.20763704180717468,-0.25358957052230835,-0.2986367344856262,-0.30977681279182434,0.24068818986415863,4.130921840667725,130.899658203125,209.7899932861328,0.051735037968344284,Other (Mouse),Inhibitory
605660220,Mouse,spiny,Penk-IRES2-Cre-neo,6a,0.629284336083831,0.5302831135864416,-0.5806445555905949,0.019374143611186303,0.12439791409577383,8.22565746307373,0.30859681963920593,0.29125845432281494,0.23976010084152222,0.16961005330085754,0.05939938873052597,0.02726054936647415,0.03692997992038727,-0.23133021593093872,-0.2805064916610718,-0.390613317489624,-0.44402608275413513,-0.42583706974983215,-0.3963524401187897,-0.3834489583969116,-0.3629760146141052,0.07422727346420288,1.917656421661377,110.2176513671875,189.80999755859375,0.12439791409577383,Excitatory (Mouse),Excitatory
484770879,Mouse,spiny,Rorb-IRES2-Cre,4,0.8549731463778238,0.8498955524278928,-0.777788000347978,0.013868798417308864,0.10862955935232803,7.821934700012207,-0.07689054310321808,0.032345160841941833,0.08091607689857483,0.07898883521556854,0.026316802948713303,-0.0014927256852388382,-0.008847971446812153,-0.6896207928657532,-0.7807738184928894,-0.4299984872341156,-0.2521429657936096,-0.19854724407196045,-0.19080908596515656,-0.17290590703487396,-0.13229267299175262,0.0008611147641204298,1.934848666191101,209.95025634765625,269.9324951171875,0.10862955935232803,Excitatory (Mouse),Excitatory
598631490,Mouse,spiny,Ndnf-IRES2-dgCre,6b,0.6081777695271265,0.6937610391733077,-0.4738066695885576,0.011445035434234918,0.10681368787502263,8.062612533569336,0.07516402751207352,0.0853768065571785,0.09947922825813293,0.10382579267024994,0.08619611710309982,0.07343553006649017,0.06809273362159729,0.06613612174987793,-0.13055981695652008,-0.2925569415092468,-0.28108134865760803,-0.2347572296857834,-0.2576705515384674,-0.3116479218006134,-0.35486698150634766,1.4142085547064198e-06,1.473900318145752,89.93324279785156,189.80999755859375,0.10681368787502263,Inhibitory (Mouse),Excitatory
482772037,Mouse,aspiny,Htr3a-Cre_NO152,2/3,0.7729097745390893,0.7277267423413771,-0.6554048446068278,0.034389724137848354,0.1399320825644053,7.949673652648926,0.04925238713622093,0.12184641510248184,0.15299007296562195,0.17256422340869904,0.13579018414020538,0.06548910588026047,0.013674361631274223,-0.2372182309627533,-0.15597403049468994,-0.1939837634563446,-0.28622958064079285,-0.2524123191833496,-0.20630034804344177,-0.16824980080127716,-0.12490589916706085,-0.15924039483070374,2.812056064605713,150.7307891845703,229.9425048828125,0.1399320825644053,Inhibitory (Mouse),Inhibitory
477135941,Mouse,spiny,Slc17a6-IRES-Cre,4,0.838291816833052,0.8042124851026802,-0.6842275519416562,0.009133979793990422,0.14963900711824782,8.200957298278809,0.22254087030887604,0.22185556590557098,0.20785614848136902,0.17655383050441742,0.10220960527658463,0.022117137908935547,-0.04092440754175186,-0.0865940973162651,-0.22536739706993103,-0.32249629497528076,-0.2962019741535187,-0.23164717853069305,-0.24947966635227203,-0.3250637352466583,-0.3988829255104065,-1.8587024896987714e-07,1.3172024488449097,129.97073364257812,189.95249938964844,0.14963900711824782,Excitatory (Mouse),Excitatory
583148615,Mouse,aspiny,Chat-IRES-Cre-neo,2/3,0.7296376814224624,0.7487365642652055,-0.44650632398854756,0.010428924108652015,0.09355489127426334,7.704331398010254,-0.24737556278705597,-0.10671649873256683,-0.019578974694013596,0.04378210008144379,0.08706002682447433,0.0487695187330246,-0.048666659742593765,-1.6967568397521973,-1.8360843658447266,-1.3007049560546875,-1.010878562927246,-0.7691986560821533,-0.3429715633392334,-0.10986651480197906,0.01712147891521454,-0.4526558220386505,1.7382069826126099,129.56224060058594,289.7099914550781,0.09355489127426334,Other (Mouse),Inhibitory
609485897,Mouse,sparsely spiny,Slc32a1-T2A-FlpO|Vipr2-IRES2-Cre,4,0.7492115287311386,0.8097507307272838,-0.5792889749207014,0.010679193438707615,0.13652507105447276,8.338302612304688,0.34832027554512024,0.3371560275554657,0.2909092307090759,0.2115347534418106,0.10222765803337097,0.034844860434532166,-0.012419682927429676,-0.05506652221083641,-0.061678119003772736,-0.20696744322776794,-0.37034884095191956,-0.47859033942222595,-0.5416821241378784,-0.5776400566101074,-0.6021746397018433,0.02566761150956154,1.4237337112426758,109.95549774169922,189.80999755859375,0.13652507105447276,Other (Mouse),Sparsely Spiny
565462089,Mouse,aspiny,Oxtr-T2A-Cre,4,0.9567435821091268,0.9516723726492347,-0.6386322464724051,0.00596831090128821,0.27633714015372685,7.717424392700195,-0.09517770260572433,0.05728472024202347,0.12412752211093903,0.13313795626163483,0.08706588298082352,0.038004498928785324,-0.034153055399656296,-0.5039092898368835,-0.4748750627040863,-0.38349440693855286,-0.26218748092651367,-0.17489472031593323,-0.10470866411924362,-0.04178273305296898,0.007903806865215302,0.031020263209939003,1.6740074157714844,299.8579406738281,469.52996826171875,0.27633714015372685,Other (Mouse),Inhibitory
623379534,Mouse,aspiny,Nos1-CreERT2|Sst-IRES-FlpO,2/3,0.6654397172621452,0.7768042196617562,-0.48299083499415596,0.020924448250251648,0.08627815040352424,8.39104175567627,0.44299668073654175,0.4223530888557434,0.35957393050193787,0.27530574798583984,0.16676642000675201,0.08037861436605453,0.030530916526913643,0.1721343994140625,0.06397329270839691,-0.054287347942590714,-0.15557999908924103,-0.2090444713830948,-0.51341313123703,-0.8186787962913513,-1.0602787733078003,-0.19541415572166443,1.992904782295227,91.71467590332031,189.80999755859375,0.08627815040352424,Other (Mouse),Inhibitory
320455763,Mouse,aspiny,Pvalb-IRES-Cre,5,0.9599317416905647,0.9520202266831709,-0.5451656303524754,0.004497074203834156,0.2036128245130416,8.201420783996582,0.18747392296791077,0.1714145541191101,0.1471405178308487,0.12007554620504379,0.08105958253145218,0.017915111035108566,-0.07818015664815903,-0.6637799739837646,-0.496131956577301,-0.45858684182167053,-0.45627230405807495,-0.3767848014831543,-0.15289664268493652,0.032210927456617355,0.15876826643943787,0.30114296078681946,1.1805695295333862,169.04977416992188,309.9224853515625,0.2036128245130416,Inhibitory (Mouse),Inhibitory
579626068,Mouse,aspiny,Ndnf-IRES2-dgCre,2/3,0.767233597939389,0.7354662592086888,-0.7777554889606431,0.017147396104559093,0.09494521186549192,7.953043460845947,0.03494476526975632,0.09736493229866028,0.1421065479516983,0.16007302701473236,0.11328346282243729,0.04358827695250511,0.0006300312234088778,-0.39173734188079834,-1.0992755889892578,-1.4041051864624023,-0.6209255456924438,-0.36307448148727417,-0.28114426136016846,-0.2627469003200531,-0.24984565377235413,2.213426131351045e-16,2.150620222091675,209.78399658203125,269.7300109863281,0.09494521186549192,Inhibitory (Mouse),Inhibitory
527869035,Mouse,sparsely spiny,Ndnf-IRES2-dgCre,1,0.8618394950857575,0.8622017906829489,-0.8064740249284533,0.007920337017156377,0.16913330681320318,7.670673847198486,-0.1351812332868576,0.07500634342432022,0.1773945689201355,0.1707792729139328,0.058313652873039246,0.010584592819213867,0.04855634272098541,-0.7520193457603455,-0.7010611295700073,-0.45745086669921875,-0.20973265171051025,-0.05527330935001373,-0.10715368390083313,-0.22652174532413483,-0.30319273471832275,1.4786062998983773e-11,1.5661574602127075,249.75694274902344,309.69000244140625,0.16913330681320318,Inhibitory (Mouse),Sparsely Spiny
327566447,Mouse,aspiny,Htr3a-Cre_NO152,4,0.6942913725325873,0.76531487890315,-0.3504396502068453,0.009977714774743214,0.14176416142457846,7.703637599945068,-0.2552744746208191,-0.12578284740447998,-0.003380770096555352,0.06286972761154175,0.04402366280555725,0.007240841165184975,-0.004183556418865919,-0.7950253486633301,-0.6493920087814331,-0.49959132075309753,-0.40402117371559143,-0.24889373779296875,-0.1292247623205185,-0.10559425503015518,-0.09596548229455948,-0.21026679873466492,1.5146949291229248,80.62518310546875,229.9425048828125,0.14176416142457846,Inhibitory (Mouse),Inhibitory
583804033,Mouse,aspiny,Htr3a-Cre_NO152,2/3,0.8006032185134075,0.8283016111286643,-0.2638812807639134,0.009340511950451031,0.18419700237798417,8.371231079101562,0.402965247631073,0.35264116525650024,0.26269569993019104,0.12898847460746765,-0.00971834547817707,-0.033831872045993805,0.04903329536318779,0.30461031198501587,-0.34400519728660583,-0.39802849292755127,-0.29559189081192017,-0.2108229547739029,-0.17177389562129974,-0.13938403129577637,-0.08722332864999771,-0.035772088915109634,1.331511378288269,50.088584899902344,189.80999755859375,0.18419700237798417,Inhibitory (Mouse),Inhibitory
584664194,Mouse,aspiny,Oxtr-T2A-Cre,2/3,0.6249486104896843,0.6349294422925205,-0.5301005488854483,0.00387129761126453,0.13729723258205814,8.03040885925293,0.23049324750900269,0.28008580207824707,0.20978523790836334,0.11522071063518524,0.010572614148259163,0.01874285191297531,0.04936683550477028,1.8801326751708984,1.031751275062561,0.09819277375936508,-0.346158504486084,-0.3643230199813843,-0.3563891053199768,-0.3359486162662506,-0.2679775357246399,0.007476959843188524,0.9011989235877991,111.20984649658203,209.7899932861328,0.13729723258205814,Other (Mouse),Inhibitory
576046210,Mouse,aspiny,Vip-IRES-Cre,2/3,0.301585580590015,0.5003019600346978,-0.2936322596768452,0.01774348354458162,0.08346768848923748,7.982841968536377,-0.01660619117319584,-0.015104123391211033,-0.014199389144778252,-0.01364336907863617,-0.01125180721282959,-0.008715280331671238,-0.007704696152359247,-0.05025390908122063,-0.03351547569036484,-0.024875422939658165,-0.026265956461429596,-0.029728861525654793,-0.028603214770555496,-0.02363269403576851,-0.019083252176642418,-0.17549538612365723,1.9293535947799683,61.63190841674805,209.7899932861328,0.08346768848923748,Inhibitory (Mouse),Inhibitory
471819401,Mouse,spiny,Ntsr1-Cre_GN220,6a,0.7824829074822343,0.7850597319566768,-0.8181851986594438,0.007061649587710894,0.18704034834393513,7.84084939956665,-0.10068809241056442,0.037517692893743515,0.11166667938232422,0.1129879578948021,0.041747625917196274,0.00847846083343029,0.03536070138216019,-0.6229771375656128,-1.22012460231781,-0.8617333173751831,-0.47949567437171936,-0.30769380927085876,-0.3090924024581909,-0.35629531741142273,-0.3952566683292389,5.4651466999903336e-14,1.5263557434082031,269.9336242675781,329.9175109863281,0.18704034834393513,Excitatory (Mouse),Excitatory
489751692,Mouse,spiny,Cux2-CreERT2,2/3,0.7765947383196246,0.8423499667524219,-0.5238916832521505,0.011307636733960244,0.0827879813044839,8.034675598144531,0.08898670226335526,0.08984982222318649,0.055865321308374405,0.034269701689481735,-0.0028975026216357946,-0.02383539266884327,-0.0040063089691102505,-0.6630565524101257,-0.6135358214378357,-0.5189698934555054,-0.4789307415485382,-0.3450435996055603,-0.14322403073310852,-0.08548682183027267,-0.03866139426827431,0.013816707767546177,1.5407822132110596,109.98992919921875,209.94747924804688,0.0827879813044839,Excitatory (Mouse),Excitatory
478110866,Mouse,aspiny,Htr3a-Cre_NO152,5,0.7328174529448593,0.8288433388341118,-0.5816142741126293,0.01323117254747496,0.11642753518192611,8.386523246765137,0.4305889308452606,0.4568856954574585,0.4383033514022827,0.34917527437210083,0.17993079125881195,0.06201811134815216,0.02453486993908882,-0.20372161269187927,-0.7446456551551819,-0.5469610095024109,-0.2800615429878235,-0.18891645967960358,-0.294888436794281,-0.3678639531135559,-0.38893020153045654,0.08692457526922226,1.5853372812271118,110.48664093017578,189.95249938964844,0.11642753518192611,Inhibitory (Mouse),Inhibitory
578774163,Mouse,aspiny,Chat-IRES-Cre-neo,4,0.6890106531070701,0.7219183302305592,-0.4437127836588595,0.020751086504798743,0.0843733046239096,7.839750289916992,-0.16461072862148285,-0.030779752880334854,0.046347230672836304,0.07883341610431671,0.08022866398096085,0.030926555395126343,-0.007703257724642754,-0.5603838562965393,-1.7629342079162598,-1.8231498003005981,-1.1806998252868652,-0.7344288229942322,-0.44083109498023987,-0.29036781191825867,-0.18613889813423157,-0.1391242891550064,2.276528835296631,110.83661651611328,249.74998474121094,0.0843733046239096,Other (Mouse),Inhibitory
483099796,Mouse,spiny,Cux2-CreERT2,5,0.7658302461507959,0.7734135651037589,-0.907517907716067,0.07349848116870068,0.05597655209404679,8.164292335510254,0.17828242480754852,0.1671605408191681,0.13130326569080353,0.08932584524154663,0.04962463304400444,0.014058294706046581,-0.020623978227376938,-0.08727694302797318,-0.022364486008882523,-0.033941615372896194,-0.10808976739645004,-0.2171243131160736,-0.3058309257030487,-0.32897335290908813,-0.3472869396209717,-0.1043064296245575,3.928208351135254,190.54197692871094,209.94747924804688,0.05597655209404679,Excitatory (Mouse),Excitatory
555697303,Mouse,aspiny,Ndnf-IRES2-dgCre,1,0.7534619114037702,0.7844157675169695,-0.5464736004542569,0.004281691236498852,0.16821706730364722,8.101954460144043,-0.015858694911003113,-0.07901505380868912,-0.020963774994015694,0.03450949490070343,-0.00021068677597213537,-0.02490779384970665,0.01772693544626236,-1.1317980289459229,-1.1421860456466675,-0.9505236148834229,-0.5782158970832825,-0.1807522028684616,0.0001331502862740308,-0.048559803515672684,-0.10735728591680527,-0.321929395198822,1.1515194177627563,169.34104919433594,309.69000244140625,0.16821706730364722,Inhibitory (Mouse),Inhibitory
565871768,Mouse,aspiny,Oxtr-T2A-Cre,5,0.8801651151260486,0.9208885339757464,-0.7656056282040683,0.003612184052582431,0.21038883222409074,8.048026084899902,0.030376126989722252,0.0012585676740854979,-0.012721812352538109,-0.010465070605278015,0.03752335533499718,0.04367035627365112,-0.04406220465898514,-1.1308294534683228,-1.229016661643982,-1.086602807044983,-0.7773226499557495,-0.5019950270652771,-0.2020808607339859,0.003656251821666956,0.1300569325685501,0.23724393546581268,1.2456668615341187,328.9375,429.57000732421875,0.21038883222409074,Other (Mouse),Inhibitory
482444444,Mouse,aspiny,Pvalb-IRES-Cre,2/3,0.8645846372819028,0.8534676525946432,-0.8490801947946108,0.0076850768480995636,0.3604633034841726,7.837979316711426,0.0010042779613286257,0.1274445652961731,0.17297068238258362,0.1857016384601593,0.1747770756483078,0.09469659626483917,-0.10322882235050201,-0.30004867911338806,-0.5574372410774231,-0.5339431166648865,-0.39228555560112,-0.27302902936935425,-0.1423005759716034,-0.06584398448467255,-0.05118052288889885,8.128739084365473e-16,2.017937660217285,449.8999938964844,529.8674926757812,0.3604633034841726,Inhibitory (Mouse),Inhibitory
566559909,Mouse,aspiny,Nkx2-1-CreERT2,6a,0.803913885498614,0.829927301917388,-0.6836935636732467,0.027582068463696013,0.0779737188021305,7.8036112785339355,-0.06092965975403786,0.11112574487924576,0.16857345402240753,0.1653517633676529,0.1044827327132225,0.059100452810525894,0.026488659903407097,-0.9765155911445618,-1.0148459672927856,-0.49900564551353455,-0.2520669400691986,-0.1557369828224182,-0.20505845546722412,-0.29189738631248474,-0.3737562596797943,0.16340884566307068,2.6246182918548584,170.77915954589844,249.74998474121094,0.0779737188021305,Other (Mouse),Inhibitory
471131311,Mouse,spiny,Rbp4-Cre_KL100,5,0.6727276263454233,0.7423027945289754,-0.9157410897391893,0.01840957974954881,0.14563969322455214,7.79033899307251,-0.04263295233249664,0.06340743601322174,0.08452405780553818,0.09680046886205673,0.081295445561409,0.05893152579665184,0.04047061502933502,0.08951402455568314,-0.3658201992511749,-0.3125936985015869,-0.37040257453918457,-0.2742055654525757,-0.22037248313426971,-0.23021402955055237,-0.23894943296909332,0.03442363440990448,2.0574607849121094,210.56898498535156,229.9425048828125,0.14563969322455214,Excitatory (Mouse),Excitatory
501736631,Mouse,aspiny,Vip-IRES-Cre,2/3,0.8760386327666784,0.8615899382442356,-0.6655773883203013,0.005297518412785563,0.11920190036439046,7.817250728607178,-0.19737248122692108,-0.1395157128572464,-0.0538741834461689,-0.003303583711385727,0.004818664398044348,0.004363036248832941,0.004853195045143366,-1.4685471057891846,-1.2095916271209717,-0.9807189106941223,-0.6438536047935486,-0.34672078490257263,-0.19099389016628265,-0.13992448151111603,-0.1088491827249527,-0.22375233471393585,1.4366509914398193,259.36566162109375,389.6099853515625,0.11920190036439046,Inhibitory (Mouse),Inhibitory
477930684,Mouse,spiny,Rbp4-Cre_KL100,5,0.336389149600807,0.5278143001427349,-0.7142933871197267,0.004166119186771721,0.3060267687735319,8.044730186462402,0.04829315468668938,0.049846064299345016,0.050197795033454895,0.05140615627169609,0.05323715880513191,0.05082299932837486,0.04462556168437004,-0.30035004019737244,-0.2518453299999237,-0.2231377214193344,-0.23562966287136078,-0.25589555501937866,-0.28471866250038147,-0.3024772107601166,-0.3155917227268219,5.74611227197909e-15,0.9352359175682068,149.96409606933594,209.94747924804688,0.3060267687735319,Excitatory (Mouse),Excitatory
541566142,Human,spiny,,5,0.6075633910195056,0.803044472157629,-0.619675620175361,0.010740109744471817,0.15996094393592786,8.105868339538574,0.19162987172603607,0.2539871633052826,0.2839430868625641,0.23900896310806274,0.10831429064273834,0.013102244585752487,0.00792450737208128,0.7456082701683044,-0.6464090943336487,-1.3430864810943604,-1.2239103317260742,-0.36279359459877014,-0.2574959695339203,-0.1668950617313385,-0.023876503109931946,0.03375966474413872,1.5010554790496826,130.0028839111328,209.7899932861328,0.15996094393592786,Excitatory (Human),Excitatory
579290303,Mouse,aspiny,Pvalb-IRES-Cre,5,0.9826557968414097,0.9722227867991771,-0.6545617977375018,0.005447172868874797,0.31067039408989544,7.744497776031494,-0.12173060327768326,-0.01788446120917797,0.03695833683013916,0.07110459357500076,0.08343707770109177,0.0483880378305912,-0.03113492578268051,-0.32203373312950134,-0.35389137268066406,-0.24825666844844818,-0.1484939455986023,-0.05992109701037407,-0.002373842056840658,-0.010118960402905941,-0.05330891162157059,-0.22691801190376282,1.380591869354248,229.09085083007812,349.9125061035156,0.31067039408989544,Inhibitory (Mouse),Inhibitory
569263301,Mouse,aspiny,Ndnf-IRES2-dgCre,1,0.7045041217571988,0.8141333059638892,-0.4738522911608245,0.012868243970836487,0.10544383312796397,8.08227825164795,0.08264124393463135,0.0785391554236412,0.07369405031204224,0.06857050955295563,0.060598138719797134,0.0547720305621624,0.05356622859835625,-0.16048920154571533,-0.13448341190814972,-0.1102040708065033,-0.08900136500597,-0.07157007604837418,-0.07687384635210037,-0.08905402570962906,-0.09869542717933655,-0.27859246730804443,1.5628567934036255,90.01951599121094,189.80999755859375,0.10544383312796397,Inhibitory (Mouse),Inhibitory
584271064,Mouse,spiny,Oxtr-T2A-Cre,6a,0.6631609765727007,0.6934471705098457,-0.8094864590698361,0.011328187834034808,0.1571196573031742,7.534878730773926,0.013398582115769386,0.33513143658638,0.4148639142513275,0.39172935485839844,0.27607154846191406,0.1719544529914856,0.08596722781658173,0.10195250809192657,-0.26855000853538513,-0.4972146153450012,-0.47311851382255554,-0.5501130819320679,-0.639914333820343,-0.6589037775993347,-0.701438844203949,4.805082198799937e-07,1.5416032075881958,169.82215881347656,209.7899932861328,0.1571196573031742,Excitatory (Mouse),Excitatory
569664731,Mouse,spiny,Chrna2-Cre_OE25,5,0.5074963009545626,0.5168983403740891,-0.6963171531445639,0.08983615389086508,0.032700388964586616,8.172935485839844,0.3200434744358063,0.2846481204032898,0.2051808387041092,0.17534060776233673,0.1701497882604599,0.10012161731719971,0.023846695199608803,-0.4600893557071686,0.3581594228744507,0.12920449674129486,-0.43246275186538696,-0.4895423948764801,-0.3039291203022003,-0.45132067799568176,-0.6868802905082703,0.009803708642721176,3.4157021045684814,90.43080139160156,129.8699951171875,0.032700388964586616,Excitatory (Mouse),Excitatory
479225052,Mouse,spiny,Rorb-IRES2-Cre,5,0.5951582263059275,0.6668956895708618,-0.6521354453317691,0.00838932987205443,0.111429701007368,7.912237167358398,0.013257724232971668,0.08155681937932968,0.09667448699474335,0.07940316200256348,0.04653753340244293,0.01873215287923813,0.023192454129457474,1.4628643989562988,0.54027259349823,-0.3411000669002533,-0.5586317777633667,-0.621109127998352,-0.42965954542160034,-0.2529412508010864,-0.1125156357884407,-0.0011113783111795783,1.3889073133468628,149.9536590576172,229.9425048828125,0.111429701007368,Excitatory (Mouse),Excitatory
593618144,Mouse,aspiny,Chrna2-Cre_OE25|Pvalb-T2A-Dre,6a,0.959892677917303,0.9680412619459944,-0.5149529044791877,0.007216869142261384,0.20694062294087673,7.812273025512695,-0.13193273544311523,-0.04694616049528122,0.011037781834602356,0.02744041569530964,0.003994180355221033,-0.007431789301335812,0.019360022619366646,-0.24560843408107758,-0.23877282440662384,-0.08238580077886581,0.026147905737161636,0.057438403367996216,0.0211569182574749,-0.0225226990878582,-0.05900781601667404,0.234511137008667,1.494989037513733,159.53076171875,309.69000244140625,0.20694062294087673,Other (Mouse),Inhibitory
583804142,Mouse,aspiny,Htr3a-Cre_NO152,5,0.8562663588801593,0.816329761003543,-0.7037379406001474,0.019296655028117244,0.07962361598231613,7.819095134735107,-0.1205691397190094,-0.00971491914242506,0.07600700110197067,0.08475174754858017,0.029160697013139725,0.01431197114288807,0.022352490574121475,-0.7064425945281982,-0.8445726633071899,-0.7299200892448425,-0.5049982070922852,-0.35013240575790405,-0.28183668851852417,-0.25754666328430176,-0.23719803988933563,0.0013911117566749454,2.2814221382141113,189.81924438476562,269.7300109863281,0.07962361598231613,Inhibitory (Mouse),Inhibitory
585753841,Mouse,aspiny,Htr3a-Cre_NO152|Pvalb-T2A-Dre,5,0.7230805426609884,0.6500549430587534,-0.4816630714060195,0.007351481796918023,0.2503459781416762,7.974064826965332,-0.02570800669491291,-0.02652517892420292,-0.02601558528840542,-0.024658123031258583,-0.022929301485419273,-0.02261904999613762,-0.02428746223449707,-0.044094666838645935,-0.04404294118285179,-0.0441160723567009,-0.04184145852923393,-0.03492239862680435,-0.028445182368159294,-0.026640634983778,-0.027213605120778084,-0.2659948170185089,1.4593826532363892,139.6133575439453,289.7099914550781,0.2503459781416762,Inhibitory (Mouse),Inhibitory
486352114,Mouse,aspiny,Sst-IRES-Cre,5,0.943642169905918,0.9399055650713809,-0.45457379084539473,0.005549208513302651,0.2525153049525628,7.989785194396973,-0.002582953544333577,0.014343970455229282,0.028477374464273453,0.03628809005022049,0.03016471676528454,0.010564753785729408,-0.025211935862898827,-0.703011155128479,-0.8895933032035828,-0.525640070438385,-0.15010526776313782,-0.06654811650514603,-0.03306867554783821,-0.013130457140505314,-0.004808457568287849,-0.08616802841424942,1.3530635833740234,149.97927856445312,329.9175109863281,0.2525153049525628,Inhibitory (Mouse),Inhibitory
397354239,Mouse,spiny,Nr5a1-Cre,4,0.7638059488513907,0.7835494316304119,-0.8260699925707443,0.019438385580664474,0.10174567599954246,8.12669849395752,0.16495966911315918,0.17010928690433502,0.16155825555324554,0.13202328979969025,0.040581244975328445,-0.008769458159804344,-0.02314675785601139,-0.4082036316394806,-0.40388619899749756,-0.49530187249183655,-0.4255468249320984,-0.22451259195804596,-0.19747799634933472,-0.2308506965637207,-0.2497173696756363,0.004511871375143528,2.114169120788574,189.94862365722656,229.9425048828125,0.10174567599954246,Excitatory (Mouse),Excitatory
500966656,Mouse,aspiny,Sst-IRES-Cre,5,0.7539233601798844,0.7882735921183802,-0.7146827580786409,0.01791517268189428,0.09255558749751705,8.325750350952148,0.3889424800872803,0.3927844166755676,0.3545238971710205,0.29293686151504517,0.1512695550918579,0.026422984898090363,-0.010153813287615776,-0.039349935948848724,-0.5248030424118042,-0.5524922609329224,-0.46248888969421387,-0.39019492268562317,-0.3417070508003235,-0.3379710018634796,-0.3126582205295563,0.03555326536297798,1.938665509223938,149.93455505371094,209.7899932861328,0.09255558749751705,Inhibitory (Mouse),Inhibitory
560678143,Mouse,spiny,Vip-IRES-Cre,5,0.5954094002427837,0.5929777903169782,-0.913566570586443,0.03974877721705084,0.07575120576981759,8.018211364746094,0.021523069590330124,0.01162811927497387,0.005214605946093798,0.016790082678198814,0.03450892120599747,0.027672382071614265,0.007358790375292301,-0.2961757183074951,-0.275185763835907,-0.2509031295776367,-0.22382670640945435,-0.20545518398284912,-0.1751379817724228,-0.15585431456565857,-0.1528674066066742,-0.06044873967766762,3.0220980644226074,209.91384887695312,229.77000427246094,0.07575120576981759,Inhibitory (Mouse),Excitatory
523748610,Mouse,aspiny,Nos1-CreERT2,1,0.8123942942768142,0.7540073372131973,-0.777767368781093,0.010895444235695566,0.1297990606701603,7.870997428894043,-0.07348661124706268,0.036231715232133865,0.10463528335094452,0.10806827992200851,0.05436309054493904,0.04037514701485634,0.046299394220113754,-0.9936107397079468,-0.9787182211875916,-0.8053865432739258,-0.5690218806266785,-0.41946229338645935,-0.40995466709136963,-0.4410088360309601,-0.4648357629776001,4.0033188270172104e-05,1.7143011093139648,209.78720092773438,269.7300109863281,0.1297990606701603,Other (Mouse),Inhibitory
