target,split,group,I_A,I_B,diff,abs_diff,stratified,n_A,n_B
inhibitory_vs_excitatory,69,activation,0.07958992570638657,0.0669008195400238,0.012689106166362762,0.012689106166362762,True,388,388
inhibitory_vs_excitatory,70,input_history_kernel,0.043113891035318375,0.05488686263561249,-0.011772971600294113,0.011772971600294113,True,388,388
inhibitory_vs_excitatory,70,firing_rate_history_kernel,0.043270014226436615,0.048222556710243225,-0.00495254248380661,0.00495254248380661,True,388,388
inhibitory_vs_excitatory,70,activation,0.10297626256942749,0.05837489292025566,0.04460136964917183,0.04460136964917183,True,388,388
inhibitory_vs_excitatory,71,input_history_kernel,0.04686650633811951,0.045319002121686935,0.0015475042164325714,0.0015475042164325714,True,388,388
inhibitory_vs_excitatory,71,firing_rate_history_kernel,0.04876311868429184,0.05109553411602974,-0.0023324154317378998,0.0023324154317378998,True,388,388
inhibitory_vs_excitatory,71,activation,0.07832099497318268,0.07622789591550827,0.002093099057674408,0.002093099057674408,True,388,388
inhibitory_vs_excitatory,72,input_history_kernel,0.04709446057677269,0.049860164523124695,-0.002765703946352005,0.002765703946352005,True,388,388
inhibitory_vs_excitatory,72,firing_rate_history_kernel,0.04569101333618164,0.0518081858754158,-0.006117172539234161,0.006117172539234161,True,388,388
inhibitory_vs_excitatory,72,activation,0.08590539544820786,0.06221776083111763,0.023687634617090225,0.023687634617090225,True,388,388
inhibitory_vs_excitatory,73,input_history_kernel,0.04472535103559494,0.039125993847846985,0.005599357187747955,0.005599357187747955,True,388,388
inhibitory_vs_excitatory,73,firing_rate_history_kernel,0.05320939049124718,0.05212259292602539,0.0010867975652217865,0.0010867975652217865,True,388,388
inhibitory_vs_excitatory,73,activation,0.07217404991388321,0.09000376611948013,-0.017829716205596924,0.017829716205596924,True,388,388
inhibitory_vs_excitatory,74,input_history_kernel,0.0374206006526947,0.05191606655716896,-0.014495465904474258,0.014495465904474258,True,388,388
inhibitory_vs_excitatory,74,firing_rate_history_kernel,0.061686962842941284,0.03791293874382973,0.023774024099111557,0.023774024099111557,True,388,388
inhibitory_vs_excitatory,74,activation,0.0690464898943901,0.09378931671380997,-0.02474282681941986,0.02474282681941986,True,388,388
inhibitory_vs_excitatory,75,input_history_kernel,0.04834872484207153,0.03422931581735611,0.014119409024715424,0.014119409024715424,True,388,388
inhibitory_vs_excitatory,75,firing_rate_history_kernel,0.04525401443243027,0.052685100585222244,-0.007431086152791977,0.007431086152791977,True,388,388
inhibitory_vs_excitatory,75,activation,0.08372602611780167,0.1015615463256836,-0.017835520207881927,0.017835520207881927,True,388,388
inhibitory_vs_excitatory,76,input_history_kernel,0.05393055081367493,0.04421457275748253,0.009715978056192398,0.009715978056192398,True,388,388
inhibitory_vs_excitatory,76,firing_rate_history_kernel,0.04490829259157181,0.05617235600948334,-0.01126406341791153,0.01126406341791153,True,388,388
inhibitory_vs_excitatory,76,activation,0.06976307928562164,0.06563487648963928,0.004128202795982361,0.004128202795982361,True,388,388
inhibitory_vs_excitatory,77,input_history_kernel,0.034659773111343384,0.05198952928185463,-0.017329756170511246,0.017329756170511246,True,388,388
inhibitory_vs_excitatory,77,firing_rate_history_kernel,0.06808273494243622,0.046520400792360306,0.021562334150075912,0.021562334150075912,True,388,388
inhibitory_vs_excitatory,77,activation,0.059353332966566086,0.0706401839852333,-0.011286851018667221,0.011286851018667221,True,388,388
inhibitory_vs_excitatory,78,input_history_kernel,0.05089176446199417,0.04587472975254059,0.005017034709453583,0.005017034709453583,True,388,388
inhibitory_vs_excitatory,78,firing_rate_history_kernel,0.04060171917080879,0.055819254368543625,-0.015217535197734833,0.015217535197734833,True,388,388
inhibitory_vs_excitatory,78,activation,0.08935070782899857,0.062149401754140854,0.027201306074857712,0.027201306074857712,True,388,388
inhibitory_vs_excitatory,79,input_history_kernel,0.054332196712493896,0.04537343978881836,0.008958756923675537,0.008958756923675537,True,388,388
inhibitory_vs_excitatory,79,firing_rate_history_kernel,0.04685121774673462,0.05565236881375313,-0.008801151067018509,0.008801151067018509,True,388,388
inhibitory_vs_excitatory,79,activation,0.06351085752248764,0.0639311745762825,-0.00042031705379486084,0.00042031705379486084,True,388,388
inhibitory_vs_excitatory,80,input_history_kernel,0.03343480825424194,0.03833595663309097,-0.0049011483788490295,0.0049011483788490295,True,388,388
inhibitory_vs_excitatory,80,firing_rate_history_kernel,0.0663522481918335,0.060865797102451324,0.005486451089382172,0.005486451089382172,True,388,388
inhibitory_vs_excitatory,80,activation,0.06723450869321823,0.06879529356956482,-0.0015607848763465881,0.0015607848763465881,True,388,388
inhibitory_vs_excitatory,81,input_history_kernel,0.0443933866918087,0.026381541043519974,0.018011845648288727,0.018011845648288727,True,388,388
inhibitory_vs_excitatory,81,firing_rate_history_kernel,0.05613160878419876,0.07467684149742126,-0.018545232713222504,0.018545232713222504,True,388,388
inhibitory_vs_excitatory,81,activation,0.0652666985988617,0.06384425610303879,0.0014224424958229065,0.0014224424958229065,True,388,388
inhibitory_vs_excitatory,82,input_history_kernel,0.031007494777441025,0.04900332912802696,-0.017995834350585938,0.017995834350585938,True,388,388
inhibitory_vs_excitatory,82,firing_rate_history_kernel,0.06888270378112793,0.04673866555094719,0.02214403823018074,0.02214403823018074,True,388,388
inhibitory_vs_excitatory,82,activation,0.06695947051048279,0.07802131772041321,-0.01106184720993042,0.01106184720993042,True,388,388
inhibitory_vs_excitatory,83,input_history_kernel,0.04549124091863632,0.035165004432201385,0.010326236486434937,0.010326236486434937,True,388,388
inhibitory_vs_excitatory,83,firing_rate_history_kernel,0.055484529584646225,0.06823918223381042,-0.0127546526491642,0.0127546526491642,True,388,388
inhibitory_vs_excitatory,83,activation,0.06406461447477341,0.05758882686495781,0.0064757876098155975,0.0064757876098155975,True,388,388
inhibitory_vs_excitatory,84,input_history_kernel,0.04645457863807678,0.025861740112304688,0.020592838525772095,0.020592838525772095,True,388,388
inhibitory_vs_excitatory,84,firing_rate_history_kernel,0.04356132447719574,0.0750548392534256,-0.03149351477622986,0.03149351477622986,True,388,388
inhibitory_vs_excitatory,84,activation,0.09329090267419815,0.06422241777181625,0.029068484902381897,0.029068484902381897,True,388,388
inhibitory_vs_excitatory,85,input_history_kernel,0.0535244420170784,0.04826115816831589,0.005263283848762512,0.005263283848762512,True,388,388
inhibitory_vs_excitatory,85,firing_rate_history_kernel,0.04354936629533768,0.056282464414834976,-0.0127330981194973,0.0127330981194973,True,388,388
inhibitory_vs_excitatory,85,activation,0.07446984201669693,0.05455033853650093,0.019919503480196,0.019919503480196,True,388,388
inhibitory_vs_excitatory,86,input_history_kernel,0.04624240845441818,0.04158901050686836,0.00465339794754982,0.00465339794754982,True,388,388
inhibitory_vs_excitatory,86,firing_rate_history_kernel,0.051605645567178726,0.0554119348526001,-0.0038062892854213715,0.0038062892854213715,True,388,388
inhibitory_vs_excitatory,86,activation,0.07240516692399979,0.07466413825750351,-0.002258971333503723,0.002258971333503723,True,388,388
inhibitory_vs_excitatory,87,input_history_kernel,0.05138768255710602,0.03478553146123886,0.016602151095867157,0.016602151095867157,True,388,388
inhibitory_vs_excitatory,87,firing_rate_history_kernel,0.03355476260185242,0.06864418089389801,-0.03508941829204559,0.03508941829204559,True,388,388
inhibitory_vs_excitatory,87,activation,0.10682016611099243,0.05752076208591461,0.04929940402507782,0.04929940402507782,True,388,388
inhibitory_vs_excitatory,88,input_history_kernel,0.0571681410074234,0.03908805921673775,0.018080081790685654,0.018080081790685654,True,388,388
inhibitory_vs_excitatory,88,firing_rate_history_kernel,0.0476364903151989,0.05062854662537575,-0.0029920563101768494,0.0029920563101768494,True,388,388
inhibitory_vs_excitatory,88,activation,0.05385429784655571,0.09408905357122421,-0.0402347557246685,0.0402347557246685,True,388,388
inhibitory_vs_excitatory,89,input_history_kernel,0.03385161980986595,0.04336538910865784,-0.009513769298791885,0.009513769298791885,True,388,388
inhibitory_vs_excitatory,89,firing_rate_history_kernel,0.06656541675329208,0.05154118686914444,0.015024229884147644,0.015024229884147644,True,388,388
inhibitory_vs_excitatory,89,activation,0.06555458903312683,0.08024913817644119,-0.014694549143314362,0.014694549143314362,True,388,388
inhibitory_vs_excitatory,90,input_history_kernel,0.0454149954020977,0.05547357350587845,-0.010058578103780746,0.010058578103780746,True,388,388
inhibitory_vs_excitatory,90,firing_rate_history_kernel,0.04437065124511719,0.05192239582538605,-0.00755174458026886,0.00755174458026886,True,388,388
inhibitory_vs_excitatory,90,activation,0.09390494227409363,0.04694408178329468,0.04696086049079895,0.04696086049079895,True,388,388
inhibitory_vs_excitatory,91,input_history_kernel,0.03106539696455002,0.0565747395157814,-0.025509342551231384,0.025509342551231384,True,388,388
inhibitory_vs_excitatory,91,firing_rate_history_kernel,0.05972910672426224,0.04140421748161316,0.01832488924264908,0.01832488924264908,True,388,388
inhibitory_vs_excitatory,91,activation,0.0912146344780922,0.0720561295747757,0.019158504903316498,0.019158504903316498,True,388,388
inhibitory_vs_excitatory,92,input_history_kernel,0.0429975688457489,0.04130856320261955,0.0016890056431293488,0.0016890056431293488,True,388,388
inhibitory_vs_excitatory,92,firing_rate_history_kernel,0.04312407970428467,0.05634605139493942,-0.013221971690654755,0.013221971690654755,True,388,388
inhibitory_vs_excitatory,92,activation,0.10367562621831894,0.07292100042104721,0.03075462579727173,0.03075462579727173,True,388,388
inhibitory_vs_excitatory,93,input_history_kernel,0.03738608956336975,0.037829428911209106,-0.00044333934783935547,0.00044333934783935547,True,388,388
inhibitory_vs_excitatory,93,firing_rate_history_kernel,0.061063218861818314,0.04745614528656006,0.013607073575258255,0.013607073575258255,True,388,388
inhibitory_vs_excitatory,93,activation,0.07080183923244476,0.10590515285730362,-0.035103313624858856,0.035103313624858856,True,388,388
inhibitory_vs_excitatory,94,input_history_kernel,0.050076693296432495,0.04909665137529373,0.0009800419211387634,0.0009800419211387634,True,388,388
inhibitory_vs_excitatory,94,firing_rate_history_kernel,0.0462445430457592,0.04128473997116089,0.004959803074598312,0.004959803074598312,True,388,388
inhibitory_vs_excitatory,94,activation,0.07647667825222015,0.09231632947921753,-0.015839651226997375,0.015839651226997375,True,388,388
inhibitory_vs_excitatory,95,input_history_kernel,0.05167580023407936,0.05180172622203827,-0.00012592598795890808,0.00012592598795890808,True,388,388
inhibitory_vs_excitatory,95,firing_rate_history_kernel,0.042430244386196136,0.04314039275050163,-0.0007101483643054962,0.0007101483643054962,True,388,388
inhibitory_vs_excitatory,95,activation,0.08238387852907181,0.08015437424182892,0.0022295042872428894,0.0022295042872428894,True,388,388
inhibitory_vs_excitatory,96,input_history_kernel,0.041451241821050644,0.03691405430436134,0.0045371875166893005,0.0045371875166893005,True,388,388
inhibitory_vs_excitatory,96,firing_rate_history_kernel,0.06506860256195068,0.05268516391515732,0.012383438646793365,0.012383438646793365,True,388,388
inhibitory_vs_excitatory,96,activation,0.04928043857216835,0.09440211206674576,-0.04512167349457741,0.04512167349457741,True,388,388
inhibitory_vs_excitatory,97,input_history_kernel,0.042347051203250885,0.04385857284069061,-0.0015115216374397278,0.0015115216374397278,True,388,388
inhibitory_vs_excitatory,97,firing_rate_history_kernel,0.05317290127277374,0.06130082905292511,-0.008127927780151367,0.008127927780151367,True,388,388
inhibitory_vs_excitatory,97,activation,0.07861348241567612,0.0529082752764225,0.025705207139253616,0.025705207139253616,True,388,388
inhibitory_vs_excitatory,98,input_history_kernel,0.03763844445347786,0.035062920302152634,0.002575524151325226,0.002575524151325226,True,388,388
inhibitory_vs_excitatory,98,firing_rate_history_kernel,0.06514079868793488,0.067142553627491,-0.002001754939556122,0.002001754939556122,True,388,388
inhibitory_vs_excitatory,98,activation,0.059255313128232956,0.06078540161252022,-0.001530088484287262,0.001530088484287262,True,388,388
inhibitory_vs_excitatory,99,input_history_kernel,0.0503118671476841,0.045403920114040375,0.0049079470336437225,0.0049079470336437225,True,388,388
inhibitory_vs_excitatory,99,firing_rate_history_kernel,0.041959770023822784,0.05286245048046112,-0.010902680456638336,0.010902680456638336,True,388,388
inhibitory_vs_excitatory,99,activation,0.08727563172578812,0.07128966599702835,0.015985965728759766,0.015985965728759766,True,388,388
inhibitory_vs_excitatory,100,input_history_kernel,0.04771450161933899,0.04093261808156967,0.006781883537769318,0.006781883537769318,True,388,388
inhibitory_vs_excitatory,100,firing_rate_history_kernel,0.05354742705821991,0.05777700990438461,-0.004229582846164703,0.004229582846164703,True,388,388
inhibitory_vs_excitatory,100,activation,0.06330154091119766,0.07010763138532639,-0.006806090474128723,0.006806090474128723,True,388,388
inhibitory_vs_excitatory,101,input_history_kernel,0.06941957771778107,0.03966791182756424,0.029751665890216827,0.029751665890216827,True,388,388
inhibitory_vs_excitatory,101,firing_rate_history_kernel,0.034473467618227005,0.05079033970832825,-0.016316872090101242,0.016316872090101242,True,388,388
inhibitory_vs_excitatory,101,activation,0.05628519132733345,0.09211131185293198,-0.035826120525598526,0.035826120525598526,True,388,388
inhibitory_vs_excitatory,102,input_history_kernel,0.04644668474793434,0.04802975058555603,-0.0015830658376216888,0.0015830658376216888,True,388,388
inhibitory_vs_excitatory,102,firing_rate_history_kernel,0.05394652485847473,0.0529518686234951,0.0009946562349796295,0.0009946562349796295,True,388,388
inhibitory_vs_excitatory,102,activation,0.06561809033155441,0.06404902786016464,0.0015690624713897705,0.0015690624713897705,True,388,388
inhibitory_vs_excitatory,103,input_history_kernel,0.053149446845054626,0.037351127713918686,0.01579831913113594,0.01579831913113594,True,388,388
inhibitory_vs_excitatory,103,firing_rate_history_kernel,0.04626300930976868,0.060258518904447556,-0.013995509594678879,0.013995509594678879,True,388,388
inhibitory_vs_excitatory,103,activation,0.0682334378361702,0.07304095476865768,-0.004807516932487488,0.004807516932487488,True,388,388
inhibitory_vs_excitatory,104,input_history_kernel,0.04060133546590805,0.046542391180992126,-0.005941055715084076,0.005941055715084076,True,388,388
inhibitory_vs_excitatory,104,firing_rate_history_kernel,0.05709679797291756,0.060104697942733765,-0.003007899969816208,0.003007899969816208,True,388,388
inhibitory_vs_excitatory,104,activation,0.07280496507883072,0.04894112050533295,0.023863844573497772,0.023863844573497772,True,388,388
inhibitory_vs_excitatory,105,input_history_kernel,0.055457163602113724,0.04885919392108917,0.006597969681024551,0.006597969681024551,True,388,388
inhibitory_vs_excitatory,105,firing_rate_history_kernel,0.037795327603816986,0.051216479390859604,-0.013421151787042618,0.013421151787042618,True,388,388
inhibitory_vs_excitatory,105,activation,0.08465999364852905,0.0664648711681366,0.018195122480392456,0.018195122480392456,True,388,388
inhibitory_vs_excitatory,106,input_history_kernel,0.055936530232429504,0.03722604364156723,0.018710486590862274,0.018710486590862274,True,388,388
inhibitory_vs_excitatory,106,firing_rate_history_kernel,0.04515008628368378,0.053529951721429825,-0.008379865437746048,0.008379865437746048,True,388,388
inhibitory_vs_excitatory,106,activation,0.06376901268959045,0.09131733328104019,-0.027548320591449738,0.027548320591449738,True,388,388
inhibitory_vs_excitatory,107,input_history_kernel,0.06275913864374161,0.04484914243221283,0.017909996211528778,0.017909996211528778,True,388,388
inhibitory_vs_excitatory,107,firing_rate_history_kernel,0.03225775808095932,0.061195336282253265,-0.028937578201293945,0.028937578201293945,True,388,388
inhibitory_vs_excitatory,107,activation,0.07995489984750748,0.05054806172847748,0.02940683811903,0.02940683811903,True,388,388
inhibitory_vs_excitatory,108,input_history_kernel,0.04010806232690811,0.03767099231481552,0.0024370700120925903,0.0024370700120925903,True,388,388
inhibitory_vs_excitatory,108,firing_rate_history_kernel,0.05874742195010185,0.06623730063438416,-0.007489878684282303,0.007489878684282303,True,388,388
inhibitory_vs_excitatory,108,activation,0.06971874088048935,0.05624450743198395,0.013474233448505402,0.013474233448505402,True,388,388
inhibitory_vs_excitatory,109,input_history_kernel,0.04883509874343872,0.03434893861413002,0.0144861601293087,0.0144861601293087,True,388,388
inhibitory_vs_excitatory,109,firing_rate_history_kernel,0.047097835689783096,0.06747673451900482,-0.020378898829221725,0.020378898829221725,True,388,388
inhibitory_vs_excitatory,109,activation,0.07751217484474182,0.06179817393422127,0.015714000910520554,0.015714000910520554,True,388,388
inhibitory_vs_excitatory,110,input_history_kernel,0.03834151476621628,0.05568920075893402,-0.017347685992717743,0.017347685992717743,True,388,388
inhibitory_vs_excitatory,110,firing_rate_history_kernel,0.05389104038476944,0.04914354532957077,0.004747495055198669,0.004747495055198669,True,388,388
inhibitory_vs_excitatory,110,activation,0.08737985044717789,0.05377933755517006,0.03360051289200783,0.03360051289200783,True,388,388
inhibitory_vs_excitatory,111,input_history_kernel,0.056948162615299225,0.04512270539999008,0.011825457215309143,0.011825457215309143,True,388,388
inhibitory_vs_excitatory,111,firing_rate_history_kernel,0.047328777611255646,0.042722515761852264,0.004606261849403381,0.004606261849403381,True,388,388
inhibitory_vs_excitatory,111,activation,0.055261533707380295,0.099079430103302,-0.04381789639592171,0.04381789639592171,True,388,388
inhibitory_vs_excitatory,112,input_history_kernel,0.05264595150947571,0.03840748965740204,0.01423846185207367,0.01423846185207367,True,388,388
inhibitory_vs_excitatory,112,firing_rate_history_kernel,0.04419848695397377,0.06265953183174133,-0.018461044877767563,0.018461044877767563,True,388,388
inhibitory_vs_excitatory,112,activation,0.0750814899802208,0.06382125616073608,0.01126023381948471,0.01126023381948471,True,388,388
inhibitory_vs_excitatory,113,input_history_kernel,0.05486592650413513,0.046749189496040344,0.008116737008094788,0.008116737008094788,True,388,388
inhibitory_vs_excitatory,113,firing_rate_history_kernel,0.030056321993470192,0.0567137748003006,-0.026657452806830406,0.026657452806830406,True,388,388
inhibitory_vs_excitatory,113,activation,0.106874018907547,0.05743211880326271,0.049441900104284286,0.049441900104284286,True,388,388
inhibitory_vs_excitatory,114,input_history_kernel,0.034820087254047394,0.046508483588695526,-0.011688396334648132,0.011688396334648132,True,388,388
inhibitory_vs_excitatory,114,firing_rate_history_kernel,0.06162925809621811,0.054281722754240036,0.007347535341978073,0.007347535341978073,True,388,388
inhibitory_vs_excitatory,114,activation,0.07613509148359299,0.0645594596862793,0.01157563179731369,0.01157563179731369,True,388,388
inhibitory_vs_excitatory,115,input_history_kernel,0.06457007676362991,0.062161967158317566,0.0024081096053123474,0.0024081096053123474,True,388,388
inhibitory_vs_excitatory,115,firing_rate_history_kernel,0.03543715551495552,0.036708004772663116,-0.0012708492577075958,0.0012708492577075958,True,388,388
inhibitory_vs_excitatory,115,activation,0.06664738804101944,0.06968007236719131,-0.003032684326171875,0.003032684326171875,True,388,388
inhibitory_vs_excitatory,116,input_history_kernel,0.050847377628088,0.03329319879412651,0.017554178833961487,0.017554178833961487,True,388,388
inhibitory_vs_excitatory,116,firing_rate_history_kernel,0.04543907195329666,0.0540052130818367,-0.008566141128540039,0.008566141128540039,True,388,388
inhibitory_vs_excitatory,116,activation,0.07656944543123245,0.10053753852844238,-0.02396809309720993,0.02396809309720993,True,388,388
inhibitory_vs_excitatory,117,input_history_kernel,0.03430788218975067,0.048901092261075974,-0.014593210071325302,0.014593210071325302,True,388,388
inhibitory_vs_excitatory,117,firing_rate_history_kernel,0.06222313269972801,0.04509048908948898,0.01713264361023903,0.01713264361023903,True,388,388
inhibitory_vs_excitatory,117,activation,0.0759173035621643,0.08268911391496658,-0.006771810352802277,0.006771810352802277,True,388,388
inhibitory_vs_excitatory,118,input_history_kernel,0.04323933646082878,0.03416883200407028,0.0090705044567585,0.0090705044567585,True,388,388
inhibitory_vs_excitatory,118,firing_rate_history_kernel,0.06064196676015854,0.06482747197151184,-0.004185505211353302,0.004185505211353302,True,388,388
inhibitory_vs_excitatory,118,activation,0.05631652846932411,0.069343201816082,-0.013026673346757889,0.013026673346757889,True,388,388
inhibitory_vs_excitatory,119,input_history_kernel,0.05490512400865555,0.05301470309495926,0.001890420913696289,0.001890420913696289,True,388,388
inhibitory_vs_excitatory,119,firing_rate_history_kernel,0.04862494021654129,0.053220268338918686,-0.004595328122377396,0.004595328122377396,True,388,388
inhibitory_vs_excitatory,119,activation,0.057253140956163406,0.050040047615766525,0.007213093340396881,0.007213093340396881,True,388,388
inhibitory_vs_excitatory,120,input_history_kernel,0.04457880184054375,0.04040669649839401,0.0041721053421497345,0.0041721053421497345,True,388,388
inhibitory_vs_excitatory,120,firing_rate_history_kernel,0.05591493472456932,0.05734457075595856,-0.0014296360313892365,0.0014296360313892365,True,388,388
inhibitory_vs_excitatory,120,activation,0.06535003334283829,0.07266329228878021,-0.007313258945941925,0.007313258945941925,True,388,388
inhibitory_vs_excitatory,121,input_history_kernel,0.04265382140874863,0.041224632412195206,0.001429188996553421,0.001429188996553421,True,388,388
inhibitory_vs_excitatory,121,firing_rate_history_kernel,0.04890734702348709,0.057778771966695786,-0.008871424943208694,0.008871424943208694,True,388,388
inhibitory_vs_excitatory,121,activation,0.08917021751403809,0.06932425498962402,0.019845962524414062,0.019845962524414062,True,388,388
inhibitory_vs_excitatory,122,input_history_kernel,0.05486130714416504,0.0462779700756073,0.00858333706855774,0.00858333706855774,True,388,388
inhibitory_vs_excitatory,122,firing_rate_history_kernel,0.04825714975595474,0.052098486572504044,-0.003841336816549301,0.003841336816549301,True,388,388
inhibitory_vs_excitatory,122,activation,0.05835079774260521,0.07099613547325134,-0.012645337730646133,0.012645337730646133,True,388,388
inhibitory_vs_excitatory,123,input_history_kernel,0.04643770307302475,0.04719571769237518,-0.0007580146193504333,0.0007580146193504333,True,388,388
inhibitory_vs_excitatory,123,firing_rate_history_kernel,0.04965681582689285,0.050098538398742676,-0.000441722571849823,0.000441722571849823,True,388,388
inhibitory_vs_excitatory,123,activation,0.07708130031824112,0.07388195395469666,0.003199346363544464,0.003199346363544464,True,388,388
inhibitory_vs_excitatory,124,input_history_kernel,0.04329603165388107,0.06303214281797409,-0.019736111164093018,0.019736111164093018,True,388,388
inhibitory_vs_excitatory,124,firing_rate_history_kernel,0.05677586793899536,0.04552723839879036,0.011248629540205002,0.011248629540205002,True,388,388
inhibitory_vs_excitatory,124,activation,0.06647494435310364,0.0438416562974453,0.02263328805565834,0.02263328805565834,True,388,388
inhibitory_vs_excitatory,125,input_history_kernel,0.03541546314954758,0.051839616149663925,-0.01642415300011635,0.01642415300011635,True,388,388
inhibitory_vs_excitatory,125,firing_rate_history_kernel,0.05774099379777908,0.053427018225193024,0.00431397557258606,0.00431397557258606,True,388,388
inhibitory_vs_excitatory,125,activation,0.0849161148071289,0.052622321993112564,0.03229379281401634,0.03229379281401634,True,388,388
inhibitory_vs_excitatory,126,input_history_kernel,0.03892979770898819,0.040590282529592514,-0.0016604848206043243,0.0016604848206043243,True,388,388
inhibitory_vs_excitatory,126,firing_rate_history_kernel,0.04851580411195755,0.060102492570877075,-0.011586688458919525,0.011586688458919525,True,388,388
inhibitory_vs_excitatory,126,activation,0.10014507174491882,0.06481924653053284,0.035325825214385986,0.035325825214385986,True,388,388
inhibitory_vs_excitatory,127,input_history_kernel,0.04898352921009064,0.05476915091276169,-0.005785621702671051,0.005785621702671051,True,388,388
inhibitory_vs_excitatory,127,firing_rate_history_kernel,0.04542228952050209,0.057102177292108536,-0.011679887771606445,0.011679887771606445,True,388,388
inhibitory_vs_excitatory,127,activation,0.08158451318740845,0.03500976040959358,0.046574752777814865,0.046574752777814865,True,388,388
inhibitory_vs_excitatory,128,input_history_kernel,0.030905205756425858,0.0388578325510025,-0.007952626794576645,0.007952626794576645,True,388,388
inhibitory_vs_excitatory,128,firing_rate_history_kernel,0.05601654201745987,0.06368515640497208,-0.007668614387512207,0.007668614387512207,True,388,388
inhibitory_vs_excitatory,128,activation,0.10154201835393906,0.05988539382815361,0.041656624525785446,0.041656624525785446,True,388,388
inhibitory_vs_excitatory,129,input_history_kernel,0.05046100169420242,0.04722696542739868,0.0032340362668037415,0.0032340362668037415,True,388,388
inhibitory_vs_excitatory,129,firing_rate_history_kernel,0.05255749076604843,0.05950021371245384,-0.006942722946405411,0.006942722946405411,True,388,388
inhibitory_vs_excitatory,129,activation,0.05861736461520195,0.048727523535490036,0.009889841079711914,0.009889841079711914,True,388,388
inhibitory_vs_excitatory,130,input_history_kernel,0.03661394119262695,0.04668966308236122,-0.010075721889734268,0.010075721889734268,True,388,388
inhibitory_vs_excitatory,130,firing_rate_history_kernel,0.05835112929344177,0.04396316781640053,0.014387961477041245,0.014387961477041245,True,388,388
inhibitory_vs_excitatory,130,activation,0.08009316027164459,0.09159243851900101,-0.011499278247356415,0.011499278247356415,True,388,388
inhibitory_vs_excitatory,131,input_history_kernel,0.057419925928115845,0.044058121740818024,0.013361804187297821,0.013361804187297821,True,388,388
inhibitory_vs_excitatory,131,firing_rate_history_kernel,0.040576137602329254,0.053601253777742386,-0.013025116175413132,0.013025116175413132,True,388,388
inhibitory_vs_excitatory,131,activation,0.07201049476861954,0.07290833443403244,-0.0008978396654129028,0.0008978396654129028,True,388,388
inhibitory_vs_excitatory,132,input_history_kernel,0.05211995542049408,0.034132298082113266,0.017987657338380814,0.017987657338380814,True,388,388
inhibitory_vs_excitatory,132,firing_rate_history_kernel,0.04901859909296036,0.061069242656230927,-0.012050643563270569,0.012050643563270569,True,388,388
inhibitory_vs_excitatory,132,activation,0.06363049149513245,0.07946252077817917,-0.015832029283046722,0.015832029283046722,True,388,388
inhibitory_vs_excitatory,133,input_history_kernel,0.041499149054288864,0.053649142384529114,-0.01214999333024025,0.01214999333024025,True,388,388
inhibitory_vs_excitatory,133,firing_rate_history_kernel,0.059472084045410156,0.05347846448421478,0.0059936195611953735,0.0059936195611953735,True,388,388
inhibitory_vs_excitatory,133,activation,0.06407671421766281,0.047659724950790405,0.016416989266872406,0.016416989266872406,True,388,388
inhibitory_vs_excitatory,134,input_history_kernel,0.03304006904363632,0.03967246413230896,-0.006632395088672638,0.006632395088672638,True,388,388
inhibitory_vs_excitatory,134,firing_rate_history_kernel,0.06347082555294037,0.052469607442617416,0.011001218110322952,0.011001218110322952,True,388,388
inhibitory_vs_excitatory,134,activation,0.07597094029188156,0.08762117475271225,-0.011650234460830688,0.011650234460830688,True,388,388
inhibitory_vs_excitatory,135,input_history_kernel,0.043493397533893585,0.0325344018638134,0.010958995670080185,0.010958995670080185,True,388,388
inhibitory_vs_excitatory,135,firing_rate_history_kernel,0.04894964396953583,0.062986820936203,-0.014037176966667175,0.014037176966667175,True,388,388
inhibitory_vs_excitatory,135,activation,0.08681857585906982,0.07861009985208511,0.00820847600698471,0.00820847600698471,True,388,388
inhibitory_vs_excitatory,136,input_history_kernel,0.049515459686517715,0.03693608194589615,0.012579377740621567,0.012579377740621567,True,388,388
inhibitory_vs_excitatory,136,firing_rate_history_kernel,0.048906076699495316,0.04501517489552498,0.003890901803970337,0.003890901803970337,True,388,388
inhibitory_vs_excitatory,136,activation,0.07087590545415878,0.11479664593935013,-0.043920740485191345,0.043920740485191345,True,388,388
inhibitory_vs_excitatory,137,input_history_kernel,0.049479562789201736,0.05014865845441818,-0.0006690956652164459,0.0006690956652164459,True,388,388
inhibitory_vs_excitatory,137,firing_rate_history_kernel,0.05709994584321976,0.04518025368452072,0.011919692158699036,0.011919692158699036,True,388,388
inhibitory_vs_excitatory,137,activation,0.049121301621198654,0.07912290096282959,-0.030001599341630936,0.030001599341630936,True,388,388
inhibitory_vs_excitatory,138,input_history_kernel,0.03395239636301994,0.047205667942762375,-0.013253271579742432,0.013253271579742432,True,388,388
inhibitory_vs_excitatory,138,firing_rate_history_kernel,0.05472820997238159,0.05162215232849121,0.003106057643890381,0.003106057643890381,True,388,388
inhibitory_vs_excitatory,138,activation,0.09685170650482178,0.0697924792766571,0.027059227228164673,0.027059227228164673,True,388,388
inhibitory_vs_excitatory,139,input_history_kernel,0.041465505957603455,0.05756331607699394,-0.016097810119390488,0.016097810119390488,True,388,388
inhibitory_vs_excitatory,139,firing_rate_history_kernel,0.05953918397426605,0.044048011302948,0.015491172671318054,0.015491172671318054,True,388,388
